epoch,loss_dis,loss_gen
102,-0.04115309193730354,4.007369041442871
103,-0.037987276911735535,3.70623779296875
104,-0.05697832629084587,3.212932825088501
105,-0.016053391620516777,2.7465431690216064
106,-0.03956297039985657,3.0756077766418457
107,-0.04568427801132202,3.280449390411377
108,-0.00502412486821413,3.192302942276001
109,-0.012522940523922443,3.653306007385254
110,-0.034396104514598846,4.614375591278076
111,-0.040855731815099716,3.080868721008301
112,-0.043023575097322464,4.077788352966309
113,-0.04026837646961212,3.4851737022399902
114,-0.055259156972169876,4.149362087249756
115,-0.10283505916595459,5.08430290222168
116,-0.00674555916339159,3.9269185066223145
117,-0.029015500098466873,4.507821559906006
118,-0.024856099858880043,3.9224095344543457
119,-0.025470010936260223,4.323979377746582
120,-0.031832873821258545,3.0685484409332275
121,-0.02282135747373104,2.6910605430603027
122,-0.03759552165865898,4.2549967765808105
123,-0.014392608776688576,2.2305047512054443
124,-0.016848860308527946,2.540628671646118
125,-0.011675254441797733,4.674054145812988
126,-0.005289803724735975,4.118708610534668
127,0.009830496273934841,3.934807062149048
128,-0.03573595732450485,4.511196613311768
129,-0.016629908233880997,3.217193603515625
130,0.011824139393866062,3.729736328125
131,0.013837381266057491,2.470522403717041
132,-0.008005841635167599,4.615821361541748
133,-0.006175875663757324,3.831566333770752
134,-0.006590735632926226,5.582184791564941
135,0.005503442138433456,4.534101486206055
136,0.017782747745513916,4.816849708557129
137,-0.023853037506341934,5.078190803527832
138,-0.011101028881967068,4.195409774780273
139,0.016403891146183014,4.402501583099365
140,-0.008597690612077713,4.549379348754883
141,-0.01538307685405016,7.045576572418213
142,0.031311120837926865,5.808223724365234
143,0.008564680814743042,5.355221271514893
144,0.04938748851418495,4.351049900054932
145,-0.005906715057790279,4.9197587966918945
146,0.021608976647257805,3.8202152252197266
147,-0.010410449467599392,4.730155944824219
148,0.010104790329933167,5.102142333984375
149,0.05170578882098198,3.999861001968384
150,0.021184954792261124,3.6873321533203125
151,0.0050735450349748135,3.2457878589630127
152,0.018047045916318893,3.7550456523895264
153,0.013037710450589657,3.938502788543701
154,0.0015967058716341853,4.215638637542725
155,0.020706498995423317,3.984431028366089
156,0.04414941743016243,3.471449613571167
157,0.05439019575715065,3.5739924907684326
158,0.03372062370181084,3.3752408027648926
159,0.041530925780534744,3.1315524578094482
160,0.02963479608297348,3.5999984741210938
161,0.04092584550380707,3.8290061950683594
162,0.022533517330884933,4.321764945983887
163,0.04666312411427498,3.2972519397735596
164,0.02561541274189949,3.717863082885742
165,0.020441235974431038,3.8811802864074707
166,0.03511375933885574,4.595587730407715
167,0.03630530461668968,4.144166946411133
168,0.05853314697742462,3.8268494606018066
169,0.06020167097449303,2.987758159637451
170,0.04864481836557388,3.8069393634796143
171,0.07549233734607697,3.636239528656006
172,0.06422871351242065,5.233675479888916
173,0.039760321378707886,4.090632915496826
174,0.042475126683712006,5.351027965545654
175,0.029187597334384918,6.136789798736572
176,0.028802767395973206,6.03342342376709
177,0.06518498808145523,5.853937149047852
178,0.05975108966231346,5.221365928649902
179,0.031103210523724556,4.575601577758789
180,-0.016422228887677193,7.0243401527404785
181,0.06893795728683472,6.727944374084473
182,0.08112166821956635,5.342717170715332
183,0.018085144460201263,6.634538650512695
184,0.0548986978828907,6.579930782318115
185,0.08077719062566757,6.0636210441589355
186,0.07024767994880676,4.1165080070495605
187,0.04489510878920555,5.3284196853637695
188,0.032724779099226,5.589853286743164
189,0.06502775102853775,5.625220775604248
190,0.04871422052383423,3.504765272140503
191,0.06704649329185486,3.622051954269409
192,0.03062153421342373,4.507172107696533
193,0.06670638173818588,2.732933521270752
194,0.052762869745492935,2.207118034362793
195,0.05013974383473396,2.0351977348327637
196,0.06859543174505234,2.4016637802124023
197,0.0686744973063469,2.958731174468994
198,0.05542846769094467,3.575155258178711
199,0.03708450123667717,2.597849130630493
200,0.055459413677453995,2.520040512084961
201,0.036597080528736115,2.9726760387420654
202,0.04896197095513344,3.4493319988250732
203,0.0687057301402092,3.437948703765869
204,0.049136120826005936,3.2134947776794434
205,0.04303623363375664,3.4211184978485107
206,0.06784484535455704,4.342035293579102
207,0.0391245000064373,2.6372628211975098
208,0.039502471685409546,1.945770025253296
209,0.02175803668797016,1.5757195949554443
210,0.037950508296489716,2.4494616985321045
211,0.07225212454795837,2.5484910011291504
212,0.01741781085729599,3.0457265377044678
213,0.025603484362363815,2.8644979000091553
214,0.016658080741763115,2.9674324989318848
215,0.025630762800574303,3.6430368423461914
216,0.04170578718185425,3.483412265777588
217,0.02345600165426731,2.818166732788086
218,0.07240836322307587,2.1568901538848877
219,0.03598332777619362,2.620401620864868
220,0.059159450232982635,3.6342697143554688
221,0.04145113006234169,2.98905086517334
222,0.04513607919216156,2.659590005874634
223,0.04311097413301468,2.014648914337158
224,0.0404667928814888,2.075740337371826
225,0.043521031737327576,2.3367602825164795
226,0.047719843685626984,2.548762798309326
227,0.0491250641644001,2.581803798675537
228,0.020940382033586502,2.1282248497009277
229,0.024988772347569466,1.1574006080627441
230,0.03661545738577843,2.2055912017822266
231,0.03717109188437462,1.960514783859253
232,0.06314944475889206,2.178593397140503
233,0.02376432716846466,2.5542595386505127
234,0.036439575254917145,2.5138838291168213
235,0.028290247544646263,2.0986623764038086
236,0.026455050334334373,2.3339436054229736
237,-0.006114506162703037,2.484276056289673
238,0.016102837398648262,2.580429792404175
239,0.02459530346095562,2.8081791400909424
240,0.07706380635499954,2.5567405223846436
241,0.05276688560843468,1.700707197189331
242,0.0341096967458725,3.6125943660736084
243,0.03881572186946869,3.378530502319336
244,0.012826390564441681,3.5910048484802246
245,0.04385386407375336,3.0423290729522705
246,0.04423655942082405,2.1867830753326416
247,0.013533099554479122,3.48333740234375
248,0.037648554891347885,3.756533622741699
249,0.05043288320302963,4.438233375549316
250,0.06088225916028023,3.5951526165008545
251,0.03295907378196716,2.685124397277832
252,0.05380621924996376,3.739300489425659
253,0.04937874898314476,2.830434799194336
254,0.040453825145959854,2.904899835586548
255,0.04061451181769371,3.094210386276245
256,0.05090651661157608,3.914945363998413
257,0.047948114573955536,3.596419095993042
258,0.053575776517391205,4.042257785797119
259,0.014871918596327305,4.045495986938477
260,0.026962878182530403,4.132092475891113
261,0.04461892694234848,3.4244306087493896
262,0.05722405016422272,3.4728281497955322
263,0.004657816141843796,4.29288387298584
264,-0.005049221217632294,4.649040222167969
265,0.019444551318883896,3.7420566082000732
266,0.017912153154611588,3.2499897480010986
267,0.018939344212412834,3.6449978351593018
268,0.017127476632595062,3.5075693130493164
269,0.07715234160423279,3.7280595302581787
270,0.049568258225917816,3.193605422973633
271,0.060273513197898865,2.5822083950042725
272,0.014043757691979408,2.9832777976989746
273,0.015352030284702778,3.081414222717285
274,0.04081903398036957,2.9636270999908447
275,0.03176749870181084,2.4945156574249268
276,0.03831355273723602,2.3491673469543457
277,0.059054695069789886,2.4069530963897705
278,0.029557552188634872,1.5605881214141846
279,0.059975042939186096,1.5299593210220337
280,0.07468817383050919,2.376594066619873
281,0.06305541843175888,1.7601948976516724
282,0.04841523990035057,1.5645723342895508
283,0.0279389601200819,1.962154746055603
284,0.029822999611496925,2.186102867126465
285,0.017036261036992073,1.9147981405258179
286,-0.0013220295077189803,1.9111632108688354
287,0.022327056154608727,1.6729172468185425
288,0.03522849828004837,2.4513745307922363
289,0.025150561705231667,2.344268798828125
290,0.016297275200486183,2.5848214626312256
291,0.04989276081323624,2.640538454055786
292,0.041171204298734665,1.9915881156921387
293,0.029707156121730804,2.083744525909424
294,0.010104355402290821,1.7865564823150635
295,0.03584662452340126,2.3528451919555664
296,0.053390152752399445,2.6338164806365967
297,0.01683332584798336,3.721064329147339
298,0.059816956520080566,1.7885186672210693
299,0.059398017823696136,2.0965218544006348
300,0.05165685713291168,2.7490317821502686
301,0.05960794538259506,3.488187313079834
302,-0.0007277972181327641,2.647515058517456
303,0.06967905163764954,3.508641004562378
304,0.02770443633198738,3.5663414001464844
305,0.07028322666883469,3.2977285385131836
306,0.045428477227687836,3.4347283840179443
307,0.051472097635269165,3.047402858734131
308,0.040413748472929,2.6845579147338867
309,0.05037824809551239,2.5238521099090576
310,0.01788518764078617,1.979976773262024
311,0.04987906292080879,1.7609049081802368
312,0.08308989554643631,1.6761008501052856
313,0.03507160767912865,1.4166653156280518
314,0.023703664541244507,1.8349889516830444
315,0.03440028056502342,1.8925880193710327
316,0.06238516420125961,2.047541856765747
317,0.032200753688812256,1.7706165313720703
318,0.03600776940584183,1.4402270317077637
319,0.09211551398038864,1.6970107555389404
320,0.05519862100481987,1.4485501050949097
321,0.024364175274968147,1.5242066383361816
322,0.0637359768152237,1.246511459350586
323,0.02282196283340454,1.1941477060317993
324,0.06707475334405899,1.8504382371902466
325,0.055802006274461746,1.5874232053756714
326,0.05156394839286804,1.4773826599121094
327,0.07273642718791962,1.1574803590774536
328,0.07455123215913773,1.4518089294433594
329,0.05157548561692238,1.3163588047027588
330,0.05225197598338127,1.169445276260376
331,0.04677779600024223,1.4215360879898071
332,0.06989449262619019,1.758118987083435
333,0.10415493696928024,1.2232180833816528
334,0.07300728559494019,1.5075604915618896
335,0.0153902443125844,2.197134017944336
336,0.06970294564962387,1.6789216995239258
337,0.046585991978645325,1.339750051498413
338,0.0772579237818718,1.476388931274414
339,0.09394775331020355,1.0196338891983032
340,0.10464008897542953,0.749495267868042
341,0.07227075099945068,0.6889596581459045
342,0.04564583674073219,0.7594078779220581
343,0.06318750977516174,0.6093218326568604
344,0.07733835279941559,0.16018621623516083
345,0.07601957768201828,0.19722382724285126
346,0.07720629870891571,0.9902118444442749
347,0.09402438253164291,0.7322572469711304
348,0.0430682897567749,0.9418835043907166
349,0.06435036659240723,0.7663882374763489
350,0.0655486136674881,1.0078593492507935
351,0.06682992726564407,0.5677180886268616
352,0.0710161104798317,0.7564492225646973
353,0.0632685050368309,1.0080177783966064
354,0.04327065870165825,0.30283114314079285
355,0.04934173449873924,0.6134961843490601
356,0.048523515462875366,0.622737467288971
357,0.030750416219234467,0.6521404981613159
358,0.04959511384367943,0.8961125612258911
359,0.0406918078660965,0.9706069231033325
360,0.05637892335653305,0.3932836055755615
361,0.053016044199466705,0.5773313045501709
362,0.030342167243361473,0.19649441540241241
363,0.05160413682460785,0.6818029880523682
364,0.025605930015444756,0.6305381059646606
365,0.02556489035487175,0.8977139592170715
366,0.027335381135344505,0.5565077066421509
367,0.06367167830467224,0.28696495294570923
368,0.023093029856681824,0.21331757307052612
369,0.044937197118997574,1.032708764076233
370,0.03907276317477226,0.5936982035636902
371,0.1887071132659912,1.1023828983306885
372,0.2381424456834793,1.1406757831573486
373,0.228673055768013,1.7727868556976318
374,0.22505798935890198,1.410744309425354
375,0.24170084297657013,1.268979787826538
376,0.21613848209381104,1.2243291139602661
377,0.22225987911224365,1.808086633682251
378,0.2243625372648239,1.9065163135528564
379,0.22213059663772583,1.8622782230377197
380,0.22271214425563812,1.505645513534546
381,0.11831431090831757,1.6541333198547363
382,0.06718361377716064,1.3025727272033691
383,0.07407217472791672,1.1530580520629883
384,0.037702593952417374,1.042894959449768
385,0.058073870837688446,0.6239967346191406
386,0.07257509976625443,0.5666953921318054
387,0.049936987459659576,0.7193911075592041
388,0.06574209034442902,0.42813119292259216
389,0.08190962672233582,0.5831670165061951
390,0.09637824445962906,0.7224918603897095
391,0.052104171365499496,0.4708515703678131
392,0.08947572112083435,0.6863071322441101
393,0.062201905995607376,0.6323665380477905
394,0.0858246237039566,0.8120937943458557
395,0.08006418496370316,0.15912508964538574
396,0.06195414811372757,-0.12965354323387146
397,0.07363147288560867,-0.4350534677505493
398,0.093171127140522,-0.34771427512168884
399,0.08490648120641708,0.22459447383880615
400,0.08871091902256012,0.5558743476867676
401,0.08214939385652542,1.0220965147018433
402,0.09982331097126007,0.6629735231399536
403,0.058828603476285934,-0.06063273921608925
404,0.07734967768192291,0.33548492193222046
405,0.045868199318647385,0.33438214659690857
406,0.08187185227870941,0.6857229471206665
407,0.11507564038038254,0.8067665100097656
408,0.10303632915019989,0.4667097330093384
409,0.09909294545650482,0.5352722406387329
410,0.08857019990682602,0.4756605923175812
411,0.060346584767103195,-0.15394701063632965
412,0.07293727248907089,0.027970492839813232
413,0.10578100383281708,-0.10944053530693054
414,0.09556958079338074,-0.22197064757347107
415,0.06478934735059738,-0.6553419828414917
416,0.02463304065167904,-0.2788153290748596
417,0.05515366792678833,-0.09597285836935043
418,0.035986050963401794,-0.3466876447200775
419,0.046821579337120056,-0.4025713801383972
420,0.03189120441675186,-0.35051867365837097
421,0.0611247643828392,0.18255522847175598
422,0.00988282635807991,-0.19746540486812592
423,-0.043804287910461426,-0.011178012005984783
424,0.007925932295620441,-0.4320632517337799
425,0.013831987045705318,-0.7893551588058472
426,0.02849433198571205,0.14275169372558594
427,0.02170361392199993,-0.5387974977493286
428,-0.0024322618264704943,-0.6616036295890808
429,0.04566357284784317,-0.3956153094768524
430,0.022089794278144836,-0.1879269778728485
431,0.0010698121041059494,0.13915076851844788
432,0.012860463000833988,-0.41885361075401306
433,0.033619508147239685,0.7020437717437744
434,-0.018843235448002815,-0.2467946857213974
435,0.027180496603250504,-0.474068284034729
436,0.031615134328603745,-0.643868088722229
437,0.04478809982538223,-0.6934866309165955
438,0.05858372151851654,-0.7379149794578552
439,0.010083903558552265,-0.9092758297920227
440,0.047772880643606186,-0.3696519434452057
441,0.033090218901634216,-0.47995704412460327
442,0.007495324593037367,-1.2317010164260864
443,-0.0036572874523699284,-0.8740094304084778
444,0.015700586140155792,-1.1686471700668335
445,0.024960532784461975,-1.4149128198623657
446,0.03489767760038376,-1.2835789918899536
447,0.034341417253017426,-0.9439945220947266
448,0.03660900518298149,-1.0661073923110962
449,0.02834915556013584,-0.7944220304489136
450,0.03165053948760033,-0.6940169930458069
451,0.0061513264663517475,-0.7872503995895386
452,0.005772924982011318,-1.1503552198410034
453,-0.0006035146070644259,-1.1053248643875122
454,-0.029844459146261215,-1.3433327674865723
455,-0.014889894984662533,-1.0186301469802856
456,0.009966004639863968,-0.9143168926239014
457,0.00460429210215807,-1.846282720565796
458,0.02385517582297325,-1.261892557144165
459,-0.0045832120813429356,-1.3371573686599731
460,-0.01073891669511795,-1.1037206649780273
461,-0.014683013781905174,-1.147691011428833
462,0.018712030723690987,-0.8196709156036377
463,-0.012135116383433342,-0.9759587049484253
464,0.028123950585722923,-1.0498225688934326
465,0.0510876439511776,-1.2000795602798462
466,0.04830128699541092,-0.9558505415916443
467,0.01881536841392517,-1.100663185119629
468,-0.02400371991097927,-0.990517258644104
469,0.00343633396551013,-0.4424978494644165
470,0.008501747623085976,-0.06773561984300613
471,0.005670095328241587,-0.8246210217475891
472,0.028635762631893158,-0.8533718585968018
473,0.00923894066363573,-0.5401399731636047
474,0.01992025226354599,-0.9216128587722778
475,0.0028517746832221746,-0.49461355805397034
476,0.007008080370724201,-0.6785406470298767
477,-0.007467643823474646,-0.5907859802246094
478,-0.00225520646199584,-0.4963396489620209
479,-0.001708582742139697,-0.5538575649261475
480,0.01620621792972088,-1.5067267417907715
481,0.02562330663204193,-0.9839051365852356
482,0.0078281844034791,-1.2069547176361084
483,-0.0008481319528073072,-1.1891429424285889
484,0.006714264862239361,-0.7547687292098999
485,0.006609853822737932,-1.139041543006897
486,0.009064601734280586,-1.1687589883804321
487,0.0018886984325945377,-0.6083186864852905
488,-0.0026255508419126272,-0.8577229976654053
489,-0.0006547950906679034,-0.8024489879608154
490,0.024794606491923332,-0.16199682652950287
491,-0.012565143406391144,-0.1249447837471962
492,0.009549546055495739,-0.7910330295562744
493,0.025990420952439308,-0.6230666637420654
494,0.01638992317020893,-0.31836289167404175
495,0.006651518866419792,-0.7305081486701965
496,0.000274122430710122,-0.47948458790779114
497,0.026628883555531502,-0.7360109686851501
498,0.013149641454219818,-0.9652783274650574
499,0.0025814238470047712,-0.703254759311676
500,0.020915508270263672,-0.6698640584945679
501,0.022548774257302284,-1.358917236328125
502,0.029580404981970787,-0.4459199905395508
503,-0.0005929272156208754,-0.34404560923576355
504,0.024484839290380478,-0.42340484261512756
505,0.0729752853512764,-0.5417978763580322
506,0.012804282829165459,-0.4404393136501312
507,0.019861634820699692,-0.31586509943008423
508,0.017772499471902847,-0.619162917137146
509,0.02458290569484234,-1.0665432214736938
510,-0.0053667365573346615,-0.6101771593093872
511,0.008659681305289268,-0.7214149832725525
512,0.008427632972598076,-0.5933024287223816
513,0.0152938487008214,-0.3044414818286896
514,-0.013852437026798725,-0.6829912662506104
515,0.01925402507185936,-0.7756637930870056
516,0.011916878633201122,-0.4839380979537964
517,-0.0120669174939394,-0.5504708886146545
518,0.0015366381267085671,-1.1463559865951538
519,-0.00853848084807396,-1.341566562652588
520,0.029342645779252052,-1.672487497329712
521,-0.018090587109327316,-1.567336082458496
522,-0.008682348765432835,-1.8424383401870728
523,0.021789388731122017,-1.73256516456604
524,0.006662213709205389,-0.8753475546836853
525,0.008818450383841991,-1.4201812744140625
526,0.02918553166091442,-0.7132492065429688
527,-0.007221661973744631,-0.434783011674881
528,-0.03266110271215439,-0.4026169776916504
529,0.02500913292169571,-0.9412699937820435
530,-0.009988157078623772,-1.3332878351211548
531,0.01911831460893154,-1.0195167064666748
532,0.020531775429844856,-0.8584392070770264
533,-0.013560501858592033,-1.027754783630371
534,0.022062350064516068,-0.3633888363838196
535,-0.00040792475920170546,-1.1624681949615479
536,0.005837177392095327,-0.6594046354293823
537,0.04622300714254379,-0.711052656173706
538,0.02954428270459175,-0.43211570382118225
539,0.0225418359041214,-0.3621484935283661
540,0.015985649079084396,-0.887445330619812
541,0.02644040435552597,-0.6267696619033813
542,0.0025041219778358936,-0.20952002704143524
543,0.012088172137737274,-0.5272114872932434
544,0.005614565219730139,0.17527194321155548
545,0.032008811831474304,-0.057580407708883286
546,0.027230026200413704,-0.18918506801128387
547,0.041495297104120255,-0.46317654848098755
548,0.04709666967391968,-0.6357846856117249
549,0.03038780204951763,-0.4142463207244873
550,0.0024611703120172024,-0.6094233393669128
551,-0.008148672059178352,-0.15525802969932556
552,0.010683217085897923,-0.19678549468517303
553,0.0023440602235496044,0.27514591813087463
554,0.04254025220870972,0.1519494205713272
555,0.022891847416758537,-0.2095280885696411
556,0.04042865335941315,0.2964341640472412
557,0.015541627071797848,0.045055538415908813
558,0.010583341121673584,-0.3080853521823883
559,0.03641078248620033,-0.3018522262573242
560,0.00537386117503047,-0.14465941488742828
561,0.049187980592250824,-0.1698172688484192
562,0.020445404574275017,-0.17419728636741638
563,0.0002835722407326102,0.02300747111439705
564,0.0378405898809433,0.23548416793346405
565,-0.0037367367185652256,-0.1922380030155182
566,0.03182155638933182,0.071485735476017
567,0.020288066938519478,0.08406130224466324
568,0.02153252437710762,0.3609767556190491
569,0.004172844812273979,-0.15827013552188873
570,-0.005507464520633221,0.11324392259120941
571,0.021319083869457245,0.7629586458206177
572,0.02987685427069664,0.3063931465148926
573,0.04814665764570236,0.2266315072774887
574,0.047779858112335205,-0.017101500183343887
575,0.024902623146772385,-0.21189425885677338
576,0.04569190368056297,-0.22218310832977295
577,0.05876587703824043,-0.22431671619415283
578,0.018681349232792854,-0.6405632495880127
579,0.04909900575876236,0.07389403134584427
580,0.010397981852293015,-0.09603358805179596
581,0.04843714460730553,-0.42822250723838806
582,0.03992496430873871,-0.3410252332687378
583,0.04721638932824135,-0.515027642250061
584,0.04148515686392784,-0.0768999457359314
585,0.043299734592437744,-0.5261293649673462
586,0.03800076246261597,-0.03650892525911331
587,0.06701572239398956,0.36743611097335815
588,0.056439824402332306,0.14778178930282593
589,0.05961507558822632,-0.10307113826274872
590,0.02998494543135166,0.20784248411655426
591,0.04882807657122612,0.21619024872779846
592,0.04212230071425438,0.3073330819606781
593,0.04756435006856918,0.19069670140743256
594,0.03880488499999046,0.34626391530036926
595,0.05846583470702171,-0.07288546860218048
596,0.057340845465660095,-0.45677831768989563
597,0.06103753298521042,0.008210537023842335
598,0.03651348128914833,0.07867343723773956
599,0.02615923061966896,0.028238628059625626
600,0.03016531839966774,-0.2751327157020569
601,0.07134348154067993,0.5114743709564209
602,0.07740877568721771,0.2826439142227173
603,0.04551294445991516,-0.026615656912326813
604,0.07647085189819336,0.313184529542923
605,0.04847763106226921,0.6124594807624817
606,0.05534455552697182,0.5856219530105591
607,0.07515076547861099,-0.15344645082950592
608,0.07198219746351242,-0.6806385517120361
609,0.06310666352510452,-0.29858458042144775
610,0.054296478629112244,-0.5955119132995605
611,0.05944596230983734,-0.43204358220100403
612,0.02203254960477352,-0.8665642738342285
613,0.050930507481098175,-0.6005728244781494
614,0.0773363709449768,-0.5594541430473328
615,0.04682260379195213,-0.23353463411331177
616,0.046884696930646896,-0.3051007091999054
617,0.04030284658074379,-0.4834625720977783
618,0.029541470110416412,-0.4734022915363312
619,0.06531329452991486,-0.457059770822525
620,0.06961247324943542,-0.714876115322113
621,0.029191024601459503,-1.0825697183609009
622,0.07711043953895569,-1.1315441131591797
623,0.05219714716076851,-0.7627955079078674
624,0.03579949587583542,0.004793487023562193
625,0.026863034814596176,-0.015481363981962204
626,0.04049248248338699,0.4115580916404724
627,0.03689870238304138,0.4664561152458191
628,0.046309806406497955,-0.39972367882728577
629,0.05607583373785019,0.007579065393656492
630,0.06589880585670471,0.07950092852115631
631,0.03941161930561066,0.2619047462940216
632,0.04882443696260452,0.6197172403335571
633,0.05147330462932587,0.3380082845687866
634,0.04271412640810013,0.6035294532775879
635,0.044918738305568695,0.523329496383667
636,0.04011192172765732,0.48592278361320496
637,0.05034595727920532,0.37195348739624023
638,0.0585605688393116,-0.05776591598987579
639,0.04233001545071602,0.5330552458763123
640,0.03263242542743683,0.1294701099395752
641,0.038672756403684616,-0.1679142862558365
642,0.030640721321105957,-0.7282912135124207
643,0.06726909428834915,-0.415469229221344
644,0.03055855631828308,-0.4878747761249542
645,0.043007511645555496,0.6991320848464966
646,0.036063775420188904,-0.03839626908302307
647,0.03861646726727486,-0.11048359423875809
648,0.03490276262164116,0.6750893592834473
649,0.03784862160682678,0.774170994758606
650,0.014208665117621422,0.7389845252037048
651,0.032839976251125336,-0.19225643575191498
652,0.01834365352988243,0.23881886899471283
653,0.05672406405210495,0.6716752648353577
654,0.028900451958179474,0.3322598934173584
655,0.020293107256293297,-0.5756430625915527
656,0.02628132700920105,-0.5140029788017273
657,0.018923617899417877,-0.3433062434196472
658,0.05416132137179375,-0.3133507966995239
659,0.06853655725717545,0.045350998640060425
660,0.04585522413253784,0.03793014958500862
661,0.04689224064350128,0.24483853578567505
662,0.0675220713019371,-0.244979590177536
663,0.07485679537057877,-0.4348180592060089
664,0.05878540500998497,0.2277844101190567
665,0.04560807719826698,0.1290547251701355
666,0.04451711103320122,-0.18471385538578033
667,0.07049019634723663,-0.04081389307975769
668,0.09255696833133698,-0.18738338351249695
669,0.08765920996665955,-0.3989889919757843
670,0.08146479725837708,-0.41175130009651184
671,0.06324645131826401,0.5273404121398926
672,0.09131232649087906,0.4068264365196228
673,0.07596789300441742,0.062080010771751404
674,0.0400431826710701,0.2488846778869629
675,0.04535778984427452,1.4565515518188477
676,0.06013820692896843,0.8309701681137085
677,0.06635678559541702,1.3018983602523804
678,0.061829838901758194,0.32796117663383484
679,0.06890441477298737,-0.09279822558164597
680,0.055775389075279236,0.2481430023908615
681,0.06924212723970413,-0.06877029687166214
682,0.06352651864290237,0.21916311979293823
683,0.03851284459233284,0.8516120314598083
684,0.0602445974946022,0.72194504737854
685,0.04358291998505592,0.7962459325790405
686,0.03319059684872627,1.8282517194747925
687,0.031514838337898254,2.057111978530884
